,date,account_value
0,1990-01-16,1000000.0
1,1990-01-17,1000000.0
2,1990-01-18,1000000.0
3,1990-01-19,1000000.0
4,1990-01-22,1000000.0
5,1990-01-23,1000000.0
6,1990-01-24,1000000.0
7,1990-01-25,1000000.0
8,1990-01-26,1000000.0
9,1990-01-29,1000000.0
10,1990-01-30,1000000.0
11,1990-01-31,1000000.0
12,1990-02-01,1000000.0
13,1990-02-02,1000000.0
14,1990-02-05,1000000.0
15,1990-02-06,1000000.0
16,1990-02-07,1000000.0
17,1990-02-08,1000000.0
18,1990-02-09,1000000.0
19,1990-02-12,1000000.0
20,1990-02-13,1000000.0
21,1990-02-14,1000000.0
22,1990-02-15,1000000.0
23,1990-02-16,1000000.0
24,1990-02-20,1000000.0
25,1990-02-21,1000000.0
26,1990-02-22,1000000.0
27,1990-02-23,1000000.0
28,1990-02-26,1000000.0
29,1990-02-27,1000000.0
30,1990-02-28,1000000.0
31,1990-03-01,1000000.0
32,1990-03-02,1000000.0
33,1990-03-05,1000000.0
34,1990-03-06,1000000.0
35,1990-03-07,1000000.0
36,1990-03-08,1000000.0
37,1990-03-09,1000000.0
38,1990-03-12,1000000.0
39,1990-03-13,1000000.0
40,1990-03-14,1000000.0
41,1990-03-15,1000000.0
42,1990-03-16,1000000.0
43,1990-03-19,1000000.0
44,1990-03-20,1000000.0
45,1990-03-21,1000000.0
46,1990-03-22,1000000.0
47,1990-03-23,1000000.0
48,1990-03-26,1000000.0
49,1990-03-27,1000000.0
50,1990-03-28,1000000.0
51,1990-03-29,1000000.0
52,1990-03-30,1000000.0
53,1990-04-02,1000000.0
54,1990-04-03,1000000.0
55,1990-04-04,1000000.0
56,1990-04-05,1000000.0
57,1990-04-06,1000000.0
58,1990-04-09,1000000.0
59,1990-04-10,1000000.0
60,1990-04-11,1000000.0
61,1990-04-12,1000000.0
62,1990-04-16,1000000.0
63,1990-04-17,1000000.0
64,1990-04-18,1000000.0
65,1990-04-19,1000000.0
66,1990-04-20,1000000.0
67,1990-04-23,1000000.0
68,1990-04-24,1000000.0
69,1990-04-25,1000000.0
70,1990-04-26,1000000.0
71,1990-04-27,1000000.0
72,1990-04-30,1000000.0
73,1990-05-01,1000000.0
74,1990-05-02,1000000.0
75,1990-05-03,1000000.0
76,1990-05-04,1000000.0
77,1990-05-07,1000000.0
78,1990-05-08,1000000.0
79,1990-05-09,1000000.0
80,1990-05-10,1000000.0
81,1990-05-11,1000000.0
82,1990-05-14,1000000.0
83,1990-05-15,1000000.0
84,1990-05-16,1000000.0
85,1990-05-17,1000000.0
86,1990-05-18,1000000.0
87,1990-05-21,1000000.0
88,1990-05-22,1000000.0
89,1990-05-23,1000000.0
90,1990-05-24,1000000.0
91,1990-05-25,1000000.0
92,1990-05-29,1000000.0
93,1990-05-30,1000000.0
94,1990-05-31,1000000.0
95,1990-06-01,1000000.0
96,1990-06-04,1000000.0
97,1990-06-05,1000000.0
98,1990-06-06,1000000.0
99,1990-06-07,1000000.0
100,1990-06-08,1000000.0
101,1990-06-11,1000000.0
102,1990-06-12,1000000.0
103,1990-06-13,1000000.0
104,1990-06-14,1000000.0
105,1990-06-15,1000000.0
106,1990-06-18,1000000.0
107,1990-06-19,1000000.0
108,1990-06-20,1000000.0
109,1990-06-21,1000000.0
110,1990-06-22,1000000.0
111,1990-06-25,1000000.0
112,1990-06-26,1000000.0
113,1990-06-27,1000000.0
114,1990-06-28,1000000.0
115,1990-06-29,1000000.0
116,1990-07-02,1000000.0
117,1990-07-03,1000000.0
118,1990-07-05,1000000.0
119,1990-07-06,1000000.0
120,1990-07-09,1000000.0
121,1990-07-10,1000000.0
122,1990-07-11,1000000.0
123,1990-07-12,1000000.0
124,1990-07-13,1000000.0
125,1990-07-16,1000000.0
126,1990-07-17,1000000.0
127,1990-07-18,1000000.0
128,1990-07-19,1000000.0
129,1990-07-20,1000000.0
130,1990-07-23,1000000.0
131,1990-07-24,1000000.0
132,1990-07-25,1000000.0
133,1990-07-26,1000000.0
134,1990-07-27,1000000.0
135,1990-07-30,1000000.0
136,1990-07-31,1000000.0
137,1990-08-01,1000000.0
138,1990-08-02,1000000.0
139,1990-08-03,1000000.0
140,1990-08-06,1000000.0
141,1990-08-07,1000000.0
142,1990-08-08,1000000.0
143,1990-08-09,1000000.0
144,1990-08-10,1000000.0
145,1990-08-13,1000000.0
146,1990-08-14,1000000.0
147,1990-08-15,1000000.0
148,1990-08-16,1000000.0
149,1990-08-17,1000000.0
150,1990-08-20,1000000.0
151,1990-08-21,1000000.0
152,1990-08-22,1000000.0
153,1990-08-23,1000000.0
154,1990-08-24,1000000.0
155,1990-08-27,1000000.0
156,1990-08-28,1000000.0
157,1990-08-29,1000000.0
158,1990-08-30,1000000.0
159,1990-08-31,1000000.0
160,1990-09-04,1000000.0
161,1990-09-05,1000000.0
162,1990-09-06,1000000.0
163,1990-09-07,1000000.0
164,1990-09-10,1000000.0
165,1990-09-11,1000000.0
166,1990-09-12,1000000.0
167,1990-09-13,1000000.0
168,1990-09-14,1000000.0
169,1990-09-17,1000000.0
170,1990-09-18,1000000.0
171,1990-09-19,1000000.0
172,1990-09-20,1000000.0
173,1990-09-21,1000000.0
174,1990-09-24,1000000.0
175,1990-09-25,1000000.0
176,1990-09-26,1000000.0
177,1990-09-27,1000000.0
178,1990-09-28,1000000.0
179,1990-10-01,1000000.0
180,1990-10-02,1000000.0
181,1990-10-03,1000000.0
182,1990-10-04,1000000.0
183,1990-10-05,1000000.0
184,1990-10-08,1000000.0
185,1990-10-09,1000000.0
186,1990-10-10,1000000.0
187,1990-10-11,1000000.0
188,1990-10-12,1000000.0
189,1990-10-15,1000000.0
190,1990-10-16,1000000.0
191,1990-10-17,1000000.0
192,1990-10-18,1000000.0
193,1990-10-19,1000000.0
194,1990-10-22,1000000.0
195,1990-10-23,1000000.0
196,1990-10-24,1000000.0
197,1990-10-25,1000000.0
198,1990-10-26,1000000.0
199,1990-10-29,1000000.0
200,1990-10-30,1000000.0
201,1990-10-31,1000000.0
202,1990-11-01,1000000.0
203,1990-11-02,1000000.0
204,1990-11-05,1000000.0
205,1990-11-06,1000000.0
206,1990-11-07,1000000.0
207,1990-11-08,1000000.0
208,1990-11-09,1000000.0
209,1990-11-12,1000000.0
210,1990-11-13,1000000.0
211,1990-11-14,1000000.0
212,1990-11-15,1000000.0
213,1990-11-16,1000000.0
214,1990-11-19,1000000.0
215,1990-11-20,1000000.0
216,1990-11-21,1000000.0
217,1990-11-23,1000000.0
218,1990-11-26,1000000.0
219,1990-11-27,1000000.0
220,1990-11-28,1000000.0
221,1990-11-29,1000000.0
222,1990-11-30,1000000.0
223,1990-12-03,1000000.0
224,1990-12-04,1000000.0
225,1990-12-05,1000000.0
226,1990-12-06,1000000.0
227,1990-12-07,1000000.0
228,1990-12-10,1000000.0
229,1990-12-11,1000000.0
230,1990-12-12,1000000.0
231,1990-12-13,1000000.0
232,1990-12-14,1000000.0
233,1990-12-17,1000000.0
234,1990-12-18,1000000.0
235,1990-12-19,1000000.0
236,1990-12-20,1000000.0
237,1990-12-21,1000000.0
238,1990-12-24,1000000.0
239,1990-12-26,1000000.0
240,1990-12-27,1000000.0
241,1990-12-28,1000000.0
242,1990-12-31,1000000.0
243,1991-01-02,1000000.0
244,1991-01-03,1000000.0
245,1991-01-04,1000000.0
246,1991-01-07,1000000.0
247,1991-01-08,1000000.0
248,1991-01-09,1000000.0
249,1991-01-10,1000000.0
250,1991-01-11,1000000.0
251,1991-01-14,1000000.0
252,1991-01-15,1000000.0
253,1991-01-16,1000000.0
254,1991-01-17,1000000.0
255,1991-01-18,1000000.0
256,1991-01-21,1000000.0
257,1991-01-22,1000000.0
258,1991-01-23,1000000.0
259,1991-01-24,1000000.0
260,1991-01-25,1000000.0
261,1991-01-28,1000000.0
262,1991-01-29,1000000.0
263,1991-01-30,1000000.0
264,1991-01-31,1000000.0
265,1991-02-01,1000000.0
266,1991-02-04,1000000.0
267,1991-02-05,1000000.0
268,1991-02-06,1000000.0
269,1991-02-07,1000000.0
270,1991-02-08,1000000.0
271,1991-02-11,1000000.0
272,1991-02-12,1000000.0
273,1991-02-13,1000000.0
274,1991-02-14,1000000.0
275,1991-02-15,1000000.0
276,1991-02-19,1000000.0
277,1991-02-20,1000000.0
278,1991-02-21,1000000.0
279,1991-02-22,1000000.0
280,1991-02-25,1000000.0
281,1991-02-26,1000000.0
282,1991-02-27,1000000.0
283,1991-02-28,1000000.0
284,1991-03-01,1000000.0
285,1991-03-04,1000000.0
286,1991-03-05,1000000.0
287,1991-03-06,1000000.0
288,1991-03-07,1000000.0
289,1991-03-08,1000000.0
290,1991-03-11,1000000.0
291,1991-03-12,1000000.0
292,1991-03-13,1000000.0
293,1991-03-14,1000000.0
294,1991-03-15,1000000.0
295,1991-03-18,1000000.0
296,1991-03-19,1000000.0
297,1991-03-20,1000000.0
298,1991-03-21,1000000.0
299,1991-03-22,1000000.0
300,1991-03-25,1000000.0
301,1991-03-26,1000000.0
302,1991-03-27,1000000.0
303,1991-03-28,1000000.0
304,1991-04-01,1000000.0
305,1991-04-02,1000000.0
306,1991-04-03,1000000.0
307,1991-04-04,1000000.0
308,1991-04-05,1000000.0
309,1991-04-08,1000000.0
310,1991-04-09,1000000.0
311,1991-04-10,1000000.0
312,1991-04-11,1000000.0
313,1991-04-12,1000000.0
314,1991-04-15,1000000.0
